title,abstract,sha,full_text_file,has_pdf_parse,has_pmc_xml_parse,publish_time
The Efficacy of Contact Tracing for the Containment of the 2019 Novel Coronavirus (COVID-19).,"Contact tracing is a central public health response to infectious disease outbreaks, especially in the early stages of an outbreak when specific treatments are limited. Importation of novel Coronavirus (COVID-19) from China and elsewhere into the United Kingdom highlights the need to understand the impact of contact tracing as a control measure. Using detailed survey information on social encounters coupled to predictive models, we investigate the likely efficacy of the current UK definition of a close contact (within 2 meters for 15 minutes or more) and the distribution of secondary cases that may go untraced. Taking recent estimates for COVID-19 transmission, we show that less than 1 in 5 cases will generate any subsequent untraced cases, although this comes at a high logistical burden with an average of 36.1 individuals (95th percentiles 0-182) traced per case. Changes to the definition of a close contact can reduce this burden, but with increased risk of untraced cases; we estimate that any definition where close contact requires more than 4 hours of contact is likely to lead to uncontrolled spread.",f7891683eecd12b3908862fc7ef1d341ca7a293c,biorxiv_medrxiv,True,False,2020-02-17
"Clinical Characteristics of 24 Asymptomatic Infections with COVID-19 Screened among Close Contacts in Nanjing, China","Background: Previous studies have showed clinical characteristics of patients with the 2019 novel coronavirus disease (COVID-19) and the evidence of person-to-person transmission. Limited data are available for asymptomatic infections. This study aims to present the clinical characteristics of 24 cases with asymptomatic infection screened from close contacts and to show the transmission potential of asymptomatic COVID-19 virus carriers. Methods: Epidemiological investigations were conducted among all close contacts of COVID-19 patients (or suspected patients) in Nanjing, Jiangsu Province, China, from Jan 28 to Feb 9, 2020, both in clinic and in community. Asymptomatic carriers were laboratory-confirmed positive for the COVID-19 virus by testing the nucleic acid of the pharyngeal swab samples. Their clinical records, laboratory assessments, and chest CT scans were reviewed. Findings: None of the 24 asymptomatic cases presented any obvious symptoms before nucleic acid screening. Five cases (20.8%) developed symptoms (fever, cough, fatigue and etc.) during hospitalization. Twelve (50.0%) cases showed typical CT images of ground-glass chest and five (20.8%) presented stripe shadowing in the lungs. The remaining seven (29.2%) cases showed normal CT image and had no symptoms during hospitalization. These seven cases were younger (median age: 14.0 years; P = 0.012) than the rest. None of the 24 cases developed severe COVID-19 pneumonia or died. The median communicable period, defined as the interval from the first day of positive nucleic acid tests to the first day of continuous negative tests, was 9.5 days (up to 21 days among the 24 asymptomatic cases). Through epidemiological investigation, we observed a typical asymptomatic transmission to the cohabiting family members, which even caused severe COVID-19 pneumonia. Interpretation: The asymptomatic carriers identified from close contacts were prone to be mildly ill during hospitalization. However, the communicable period could be up to three weeks and the communicated patients could develop severe illness. These results highlighted the importance of close contact tracing and longitudinally surveillance via virus nucleic acid tests. Further isolation recommendation and continuous nucleic acid tests may also be recommended to the patients discharged.",a36bfdd1c9a1666401269fb0c08a3c2922bd6812,biorxiv_medrxiv,True,False,2020-02-23
"Estimating the serial interval of the novel coronavirus disease (COVID-19): A statistical analysis using the public data in Hong Kong from January 16 to February 15, 2020","Backgrounds: The emerging virus, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has caused a large outbreak of novel coronavirus disease (COVID-19) in Wuhan, China since December 2019. Based on the publicly available surveillance data, we identified 21 transmission chains in Hong Kong and estimated the serial interval (SI) of COVID-19. Methods: Index cases were identified and reported after symptoms onset, and contact tracing was conducted to collect the data of the associated secondary cases. An interval censored likelihood framework is adopted to fit a Gamma distribution function to govern the SI of COVID-19. Findings: Assuming a Gamma distributed model, we estimated the mean of SI at 4.4 days (95%CI: 2.9−6.7) and SD of SI at 3.0 days (95%CI: 1.8−5.8) by using the information of all 21 transmission chains in Hong Kong. Conclusion: The SI of COVID-19 may be shorter than the preliminary estimates in previous works. Given the likelihood that SI could be shorter than the incubation period, pre-symptomatic transmission may occur, and extra efforts on timely contact tracing and quarantine are recommended in combating the COVID-19 outbreak.",,biorxiv_medrxiv,False,False,2020-02-25
Stochastic discrete epidemic modeling of COVID-19 transmission in the Province of Shaanxi incorporating public health intervention and case importation,"Before the lock-down of Wuhan/Hubei/China, on January 23rd 2020, a large number of individuals infected by COVID-19 moved from the epicenter Wuhan and the Hubei province due to the Spring Festival, resulting in an epidemic in the other provinces including the Shaanxi province. The epidemic scale in Shaanxi was comparatively small and with half of cases being imported from the epicenter. Based on the complete epidemic data including the symptom onset time and transmission chains, we calculate the control reproduction number (1.48-1.69) in Xian. We could also compute the time transition, for each imported or local case, from the latent, to infected, to hospitalized compartment, as well as the effective reproduction number. This calculation enables us to revise our early deterministic transmission model to a stochastic discrete epidemic model with case importation and parameterize it. Our model-based analyses reveal that the newly generated infections decay to zero quickly; the cumulative number of case-driven quarantined individuals via contact tracing stabilize at a manageable level, indicating that the intervention strategies implemented in the Shaanxi province have been effective. Risk analyses, important for the consideration of resumption of work, show that a large second outbreak is expected if the level of case importation remains at the same level as between January 10th and February 4th 2020. However, if the case importation decreases by 30%, 60% and 90%, the second outbreak if happening will be of small-scale assuming contact tracing and quarantine/isolation remain as effective as before. Finally, we consider the effects of intermittent inflow with a Poisson distribution on the likelihood of multiple outbreaks. We believe the developed methodology and stochastic model provide an important model framework for the evaluation of revising travel restriction rules in the consideration of resuming social-economic activities while managing the disease control with potential case importation.",160ecaaa5a766c289fc2f6b5499f0dfe7aab971c,biorxiv_medrxiv,True,False,2020-02-29
Transmission characteristics of the COVID-19 outbreak in China: a study driven by data,"The COVID-19 outbreak has been a serious public health threat worldwide. We use individually documented case descriptions of COVID-19 from China (excluding Hubei Province) to estimate the distributions of the generation time, incubation period, and periods from symptom onset to isolation and to diagnosis. The recommended 14-day quarantine period may lead to a 6.7% failure for quarantine. We recommend a 22-day quarantine period. The mean generation time is 3.3 days and the mean incubation period is 7.2 days. It took 3.7 days to isolate and 6.6 days to diagnose a patient after his/her symptom onset. Patients may become infectious on average 3.9 days before showing major symptoms. This makes contact tracing and quarantine ineffective. The basic reproduction number is estimated to be 1.54 with contact tracing, quarantine and isolation, mostly driven by super spreaders.",4bd697fdded7ee65154e28def586a7e9b60e7078,biorxiv_medrxiv,True,False,2020-03-01
Risk estimation and prediction by modeling the transmission of the novel coronavirus (COVID-19) in mainland China excluding Hubei province,"Background: In December 2019, an outbreak of novel coronavirus disease (COVID-19) emerged in Wuhan, China and has swiftly spread to other parts of China and a number of oversea countries. Our aim is to evaluate the effectiveness of the evolution of interventions and self-protection measures, estimate the risk of partial lifting control measures and predict the epidemic trend of the virus in mainland China excluding Hubei province based on the published data and a novel mathematical model. Methods: A novel COVID-19 transmission dynamic model incorporating the intervention measures implemented in China is proposed. We parameterize the model by using the Markov Chain Monte Carlo (MCMC) method and estimate the control reproduction number Rc, as well as the effective daily reproduction ratio Re(t), of the disease transmission in mainland China excluding Hubei province. Results: The estimation outcomes indicate that the control reproduction number is 3.36 (95% CI 3.20-3.64) and Re(t) has dropped below 1 since January 31st, 2020, which implies that the containment strategies implemented by the Chinese government in mainland China excluding Hubei province are indeed effective and magnificently suppressed COVID-19 transmission. Moreover, our results show that relieving personal protection too early may lead to the spread of disease for a longer time and more people would be infected, and may even cause epidemic or outbreak again. By calculating the effective reproduction ratio, we proved that the contact rate should be kept at least less than 30% of the normal level by April, 2020. Conclusions: To ensure the epidemic ending rapidly, it is necessary to maintain the current integrated restrict interventions and self-protection measures, including travel restriction, quarantine of entry, contact tracing followed by quarantine and isolation and reduction of contact, like wearing masks, etc. People should be fully aware of the real-time epidemic situation and keep sufficient personal protection until April. If all the above conditions are met, the outbreak is expected to be ended by April in mainland China apart from Hubei province.",4bc43084ccdb8d3bb704ca577473169cd1a64f9c,biorxiv_medrxiv,True,False,2020-03-06
Estimating the generation interval for COVID-19 based on symptom onset data,"Background: Estimating key infectious disease parameters from the COVID-19 outbreak is quintessential for modelling studies and guiding intervention strategies. Whereas different estimates for the incubation period distribution and the serial interval distribution have been reported, estimates of the generation interval for COVID-19 have not been provided. Methods: We used outbreak data from clusters in Singapore and Tianjin, China to estimate the generation interval from symptom onset data while acknowledging uncertainty about the incubation period distribution and the underlying transmission network. From those estimates we obtained the proportions pre-symptomatic transmission and reproduction numbers. Results: The mean generation interval was 5.20 (95%CI 3.78-6.78) days for Singapore and 3.95 (95%CI 3.01-4.91) days for Tianjin, China when relying on a previously reported incubation period with mean 5.2 and SD 2.8 days. The proportion of pre-symptomatic transmission was 48% (95%CI 32-67%) for Singapore and 62% (95%CI 50-76%) for Tianjin, China. Estimates of the reproduction number based on the generation interval distribution were slightly higher than those based on the serial interval distribution. Conclusions: Estimating generation and serial interval distributions from outbreak data requires careful investigation of the underlying transmission network. Detailed contact tracing information is essential for correctly estimating these quantities.",af266fac8970a7960e96630a67d91bec5dda0335,biorxiv_medrxiv,True,False,2020-03-08
Effectiveness of isolation and contact tracing for containment and slowing down a COVID-19 epidemic: a modelling study,"Background: Novel coronavirus (SARS-CoV-2) is extending its range of transmission in all parts of the world, with substantial variation in rates of transmission and severity of associated disease. Methods: We evaluated whether and under which conditions it is possible to control and slow down a COVID-19 epidemic in the early stages by isolation and contact tracing. We used a stochastic transmission model in which every person generates novel infections according to a probability distribution that is affected by the incubation period distribution (time from infection to symptoms), distribution of the latent period (time from infection to a person becoming infectious), and overall transmissibility. The model distinguishes between close contacts (e.g., within a household) and other contacts in the population. Findings: The analyses showed that transmissibility and the duration of the latent period relative to the duration of incubation period have strong impact on the controllability of the disease. Delays in diagnosis of cases and proportion of asymptomatic cases are key factors for containment and slowing down the epidemic. Interpretation: Isolation and contact tracing can be an effective means to control early epidemics, but only if transmissibility as measured by R0 is in the lower ranges of reported values. Timeliness as well as completeness of tracing and diagnosis of cases are paramount to achieve containment and effective slowing down of the epidemic growth rate.",ee7f56d556c2063d71905df34a589bbf5f1ff051,biorxiv_medrxiv,True,False,2020-03-13
Inferring the number of COVID-19 cases from recently reported deaths,"We estimate the number of COVID-19 cases from newly reported deaths in a population without previous reports. Our results suggest that by the time a single death occurs, hundreds to thousands of cases are likely to be present in that population. This suggests containment via contact tracing will be challenging at this point, and other response strategies should be considered. Our approach is implemented in a publicly available, user-friendly, online tool.",f7b069911c90d9deab85becbad3e9a633e0bf57c,biorxiv_medrxiv,True,False,2020-03-13
Cross-reaction of sera from COVID-19 patients with SARS-CoV assays.,"Background: The SARS-CoV-2 shares 74.5% genome identity with SARS-CoV, both exhibiting a similar well conserved structure. Therefore, antibodies produced in COVID-19 and SARS patients should not be that dissimilar. We evaluated SARS-CoV test assays to detect for the presence of antibodies to SARS-CoV-2 and tried to determine the timing of appearance of these antibodies by testing serial sera from these patients. Methods: Tests were carried out using ELISA (total antibodies) and indirect immunofluorescence (IIFA) (IgM & IgG) methods on serial sera from patients confirmed with SARS-CoV-2 infection. Results: Cross-reactivity was seen in these two test assays with sera from COVID-19 patients and was detected in 6 out of 7 patients from 7 days after onset of symptoms. Five of the patients had detectable antibodies by the 3rd week into their illness and there was evidence of seroconversion in 4 patients. The IIFA method was marginally more sensitive compared to the ELISA assay, however the IIFA IgM test was not useful in the early phase of the illness with poor sensitivity. Conclusions: Existing diagnostic assays for SARS-CoV can detect antibodies in patients who were diagnosed with COVID-19. These assays maybe be utilized as an interim measure in epidemiological investigations for contact tracing and to determine the extent of community spread of this new emerging virus pending the availability of specific serology tests for SARS-CoV-2.",e63ae71c6969c43fbe201c471c3f1bc3edfb7948,biorxiv_medrxiv,True,False,2020-03-23
SARS-CoV-2 specific antibody responses in COVID-19 patients,"A new coronavirus, SARS-CoV-2, has recently emerged to cause a human pandemic. Whereas molecular diagnostic tests were rapidly developed, serologic assays are still lacking, yet urgently needed. Validated serologic assays are important for contact tracing, identifying the viral reservoir and epidemiological studies. Here, we developed serological assays for the detection of SARS-CoV-2 neutralizing, spike- and nucleocapsid-specific antibodies. Using serum samples from patients with PCR-confirmed infections of SARS-CoV-2, other coronaviruses, or other respiratory pathogenic infections, we validated and tested various antigens in different in-house and commercial ELISAs. We demonstrate that most PCR-confirmed SARS-CoV-2 infected individuals seroconverted, as revealed by sensitive and specific in-house ELISAs. We found that commercial S1 IgG or IgA ELISAs were of lower specificity while sensitivity varied between the two, with IgA showing higher sensitivity. Overall, the validated assays described here can be instrumental for the detection of SARS-CoV-2-specific antibodies for diagnostic, seroepidemiological and vaccine evaluation studies.",1e9cafd54968d935da52bdcae678df1e6ec2b650,biorxiv_medrxiv,True,False,2020-03-20
A prospect on the use of antiviral drugs to control local outbreaks of COVID-19,"Objective: Investigate the impact of using antiviral drugs to control local outbreaks of COVID-19. Methods: Using a simulation-based model of viral transmission we tested the impact of different intervention measures for the control of COVID-19. Results: The use of an antiviral drug, in combination with contact tracing, quarantine and isolation, results in a significant decrease of the mean final size and the peak incidence of local outbreaks of COVID-19, provided delays in contact tracing are small. Conclusions: Integrating antiviral drugs together with contact tracing and quarantine is predicted through this model to be an effective tool for the control of local outbreaks of COVID-19.",b2de691570027e843e3af655efc42bf87ac56c7f,biorxiv_medrxiv,True,False,2020-03-20
Mobility traces and spreading of COVID-19,"We use human mobility models, for which we are experts, and attach a virus infection dynamics to it, for which we are not experts but have taken it from the literature, including recent publications. This results in a virus spreading dynamics model. The results should be verified, but because of the current time pressure, we publish them in their current state. Recommendations for improvement are welcome. We come to the following conclusions: 1. Complete lockdown works. About 10 days after lockdown, the infection dynamics dies down. This assumes that lockdown is complete, which can be guaranteed in the simulation, but not in reality. Still, it gives strong support to the argument that it is never too late for complete lockdown. 2. As a rule of thumb, we would suggest complete lockdown no later than once 10% of hospital capacities available for COVID-19 are in use, and possibly much earlier. This is based on the following insights: a. Even after lockdown, the infection dynamics continues at home, leading to another tripling of the cases before the dynamics is slowed. b. There will be many critical cases coming from people who were infected before lockdown. Because of the exponential growth dynamics, their number will be large. c. Researchers with more detailed disease progression models should improve upon these statements. 3. Our simulations say that complete removal of infections at child care, primary schools, workplaces and during leisure activities will not be enough to sufficiently slow down the infection dynamics. It would have been better, but still not sufficient, if initiated earlier. 4. Infections in public transport play an important role. In the simulations shown later, removing infections in the public transport system reduces the infection speed and the height of the peak by approximately 20%. Evidently, this depends on the infection parameters, which are not well known. -- This does not point to reducing public transport capacities as a reaction to the reduced demand, but rather use it for lower densities of passengers and thus reduced infection rates. 5. In our simulations, removal of infections at child care, primary schools, workplaces, leisure activities, and in public transport may barely have been sufficient to control the infection dynamics if implemented early on. Now according to our simulations it is too late for this, and (even) harsher measures will have to be initiated until possibly a return to such a restrictive, but still somewhat functional regime will again be possible. Evidently, all of these results have to be taken with care. They are based on preliminary infection parameters taken from the literature, used inside a model that has more transport/movement details than all others that we are aware of but still not enough to describe all aspects of reality, and suffer from having to write computer code under time pressure. Optimally, they should be confirmed independently. Short of that, given current knowledge we believe that they provide justification for ""complete lockdown"" at the latest when about 10% of available hospital capacities for COVID-19 are in use (and possibly earlier; we are no experts of hospital capabilities). What was not investigated in detail in our simulations was contact tracing, i.e. tracking down the infection chains and moving all people along infection chains into quarantine. The case of Singapore has so far shown that this may be successful. Preliminary simulation of that tactic shows that it is difficult to implement for COVID-19, since the incubation time is rather long, people are contagious before they feel sick, or maybe never feel sufficiently sick at all. We will investigate in future work if and how contact tracing can be used together with a restrictive, but not totally locked down regime. When opening up after lockdown, it would be important to know the true fraction of people who are already immune, since that would slow down the infection dynamics by itself. For Wuhan, the currently available numbers report that only about 0.1% of the population was infected, which would be very far away from ""herd immunity"". However, there have been and still may be many unknown infections.",62b978569b93bcbafae6ae2a082dc70b8c6abdf0,biorxiv_medrxiv,True,False,2020-03-30
"Inferring Timing of Infection Using Within-host SARS-CoV-2 Infection Dynamics Model: Are ""Imported Cases"" Truly Imported?","Importance: Although the COVID-19 epidemic in some countries such as China are in the last phase by large effort for containment of the disease, another outbreaks can occur because huge susceptible population remains. Further, there remain countries in the early phase of outbreak with zero or limited number of cases in southern hemisphere countries. In those countries at risk of future outbreak, ascertaining whether cases are imported or the result of local secondary transmission is important for government to shape appropriate public health strategies. Objective: To develop a method to estimate timing of infection establishment, which helps differentiate imported and autochthonous cases. Design, Setting and Participants: Of the first 18 cases reported in Singapore, 12 were used in our study (1 case with insufficient data and 5 on anti-viral treatment were excluded from the analysis). The viral load data from these initial cases considered imported due to their travel history to Wuhan were analyzed. Another viral load data from 3 cases reported from Zhuhai, China, for whom exposed day were known, were also analyzed to determine the viral load threshold for infection establishment. Exposures: SARS-CoV-2 infection confirmed by the polymerase-chain-reaction (PCR) test. Main Outcomes and Measures: The timing of infection establishment of each case was assessed by analysing viral load data after symptom onset using a within-host viral dynamics model for SARS-CoV-2. Estimated timing of infection will indicate whether cases are imported or autochthonous transmission within Singapore. Results: Six among the 12 cases were clearly imported cases, whereas we could not rule out the possibility of secondary transmission for the rest of 6 cases, which collectively evidenced ongoing transmission in Singapore. For the 6 cases who could be the results of secondary transmission, further investigation to identify the source of infection within Singapore should be warranted (i.e., contact tracing). Conclusions and Relevance: In an early phase of outbreak due to entrance or re-entrance of the virus to countries/communities, collecting viral load data over time from cases from symptom onset is highly recommended, because viral load data are valuable to infer the timing of infection and distinguish between imported cases and ongoing local transmission.",10a6153b5187c8c61c74afff8f87113422211d27,biorxiv_medrxiv,True,False,2020-03-31
"Clinical characteristics of 24 asymptomatic infections with COVID-19 screened among close contacts in Nanjing, China","Previous studies have showed clinical characteristics of patients with the 2019 novel coronavirus disease (COVID-19) and the evidence of person-to-person transmission. Limited data are available for asymptomatic infections. This study aims to present the clinical characteristics of 24 cases with asymptomatic infection screened from close contacts and to show the transmission potential of asymptomatic COVID-19 virus carriers. Epidemiological investigations were conducted among all close contacts of COVID-19 patients (or suspected patients) in Nanjing, Jiangsu Province, China, from Jan 28 to Feb 9, 2020, both in clinic and in community. Asymptomatic carriers were laboratory-confirmed positive for the COVID-19 virus by testing the nucleic acid of the pharyngeal swab samples. Their clinical records, laboratory assessments, and chest CT scans were reviewed. As a result, none of the 24 asymptomatic cases presented any obvious symptoms while nucleic acid screening. Five cases (20.8%) developed symptoms (fever, cough, fatigue, etc.) during hospitalization. Twelve (50.0%) cases showed typical CT images of ground-glass chest and 5 (20.8%) presented stripe shadowing in the lungs. The remaining 7 (29.2%) cases showed normal CT image and had no symptoms during hospitalization. These 7 cases were younger (median age: 14.0 years; P=0.012) than the rest. None of the 24 cases developed severe COVID-19 pneumonia or died. The median communicable period, defined as the interval from the first day of positive nucleic acid tests to the first day of continuous negative tests, was 9.5 days (up to 21 days among the 24 asymptomatic cases). Through epidemiological investigation, we observed a typical asymptomatic transmission to the cohabiting family members, which even caused severe COVID-19 pneumonia. Overall, the asymptomatic carriers identified from close contacts were prone to be mildly ill during hospitalization. However, the communicable period could be up to three weeks and the communicated patients could develop severe illness. These results highlighted the importance of close contact tracing and longitudinally surveillance via virus nucleic acid tests. Further isolation recommendation and continuous nucleic acid tests may also be recommended to the patients discharged.",,,False,False,2020-03-04
Escalating infection control response to the rapidly evolving epidemiology of the Coronavirus disease 2019 (COVID-19) due to SARS-CoV-2 in Hong Kong,"Background:To describe the infection control preparedness for Coronavirus Disease (COVID-19) due to SARS-CoV-2 [previously known as 2019-novel coronavirus] in the first 42 days after announcement of a cluster of pneumonia in China, on 31 December 2019 (day 1) in Hong Kong.Methods:A bundle approach of active and enhanced laboratory surveillance, early airborne infection isolation, rapid molecular diagnostic testing, and contact tracing for healthcare workers (HCWs) with unprotected exposure in the hospitals was implemented. Epidemiological characteristics of confirmed cases, environmental and air samples were collected and analyzed.Results:From day 1 to day 42, forty-two (3.3%) of 1275 patients fulfilling active (n=29) and enhanced laboratory surveillance (n=13) confirmed to have SARS-CoV-2 infection. The number of locally acquired case significantly increased from 1 (7.7%) of 13 [day 22 to day 32] to 27 (93.1%) of 29 confirmed case [day 33 to day 42] (p&lt;0.001). Twenty-eight patients (66.6%) came from 8 family clusters. Eleven (2.7%) of 413 HCWs caring these confirmed cases were found to have unprotected exposure requiring quarantine for 14 days. None of them was infected and nosocomial transmission of SARS-CoV-2 was not observed. Environmental surveillance performed in a patient with viral load of 3.3x106 copies/ml (pooled nasopharyngeal/ throat swab) and 5.9x106 copies/ml (saliva) respectively. SARS-CoV-2 revealed in 1 (7.7%) of 13 environmental samples, but not in 8 air samples collected at a distance of 10 cm from patient's chin with or without wearing a surgical mask.Conclusion:Appropriate hospital infection control measures could prevent nosocomial transmission of SARS-CoV-2.",,,False,False,2020-03-05
Prediction modeling with data fusion and prevention strategy analysis for the COVID-19 outbreak,"Since December 2019, the outbreak of COVID-19 in Wuhan has spread rapidly due to population movement during the Spring Festival holidays. Since January 23rd, 2020, the strategies of containment and contact tracing followed by quarantine and isolation has been implemented extensively in mainland China, and the rates of detection and confirmation have been continuously increased, which have effectively suppressed the rapid spread of the epidemic. In the early stage of the outbreak of COVID-19, it is of great practical significance to analyze the transmission risk of the epidemic and evaluate the effectiveness and timeliness of prevention and control strategies by using mathematical models and combining with a small amount of real-time updated multi-source data. On the basis of our previous research, we systematically introduce how to establish the transmission dynamic models in line with current Chinese prevention and control strategies step by step, according to the different epidemic stages and the improvement of the data. By summarized our modelling and assessing ideas, the model formulations vary from autonomous to non-autonomous dynamic systems, the risk assessment index changes from the basic regeneration number to the effective regeneration number, and the epidemic development and assessment evolve from the early SEIHR transmission model-based dynamics to the recent dynamics which are mainly associated with the variation of the isolated and suspected population sizes.",,,False,False,2020
Similarity in Case Fatality Rates (CFR) of COVID-19/SARS-COV-2 in Italy and China,"As of 28 February 2020, Italy had 888 cases of SARS-CoV-2 infections, with most cases in Northern Italy in the Lombardia and Veneto regions. Travel-related cases were the main source of COVID-19 cases during the early stages of the current epidemic in Italy. The month of February, however, has been dominated by two large clusters of outbreaks in Northern Italy, south of Milan, with mainly local transmission the source of infections. Contact tracing has failed to identify patient zero in one of the outbreaks. As of 28 February 2020, twenty-one cases of COVID-19 have died. Comparison between case fatality rates in China and Italy are identical at 2.3. Additionally, deaths are similar in both countries with fatalities in mostly the elderly with known comorbidities. It will be important to develop point-of-care devices to aid clinicians in stratifying elderly patients as early as possible to determine the potential level of care they will require to improve their chances of survival from COVID-19 disease.",,,False,False,2020-02-29
What further should be done to control COVID-19 outbreaks in addition to cases isolation and contact tracing measures?,"Historically, these interventions have been successfully applied for controlling a variety of emerging infectious disease outbreaks, such as smallpox and SARS, but only partially effective for foot-and-mouth disease, and likely not effective for influenza [2,3,4]. Currently, it is not yet clear whether case isolation and contact tracing measures are sufficient to contain a new outbreak from COVID-19. Recently, Hellewell and colleagues developed a stochastic transmission model to assess the potential effectiveness of case isolation and contact tracing in controlling COVID-19 outbreak [5]. They suggested that in most modeled scenarios contact tracing and case isolation alone might be insufficient to control a new outbreak of COVID-19 within 3 months, especially when longer delays from symptom onset to isolation, fewer cases ascertained by contact tracing, and increased transmission before symptoms exist. It is the first study using a stochastic model to evaluate the effects of isolation and contact tracing intervention for outbreak of COVID-19. In this study, the authors simplified the outputs of their model to the effects of contact tracing and isolation on the control of outbreaks under different scenarios of transmission, and included several parameters (e.g., the basic reproduction number R0, the delay from symptom onset to isolation, and the probability contacts were traced) other than merely focusing on R0. This interesting study provides a timely evaluation strategy to quantify the potential effectiveness of case isolation and contact tracing measures and may bring insights for the control the COVID-19 outbreak in China and probably other areas of the world as wellDO - 10.1186/s12916-020-01551-8",,,False,False,2020
Estimation of the Transmission Risk of the 2019-nCoV and Its Implication for Public Health Interventions,"Since the emergence of the first cases in Wuhan, China, the novel coronavirus (2019-nCoV) infection has been quickly spreading out to other provinces and neighboring countries. Estimation of the basic reproduction number by means of mathematical modeling can be helpful for determining the potential and severity of an outbreak and providing critical information for identifying the type of disease interventions and intensity. A deterministic compartmental model was devised based on the clinical progression of the disease, epidemiological status of the individuals, and intervention measures. The estimations based on likelihood and model analysis show that the control reproduction number may be as high as 6.47 (95% CI 5.71–7.23). Sensitivity analyses show that interventions, such as intensive contact tracing followed by quarantine and isolation, can effectively reduce the control reproduction number and transmission risk, with the effect of travel restriction adopted by Wuhan on 2019-nCoV infection in Beijing being almost equivalent to increasing quarantine by a 100 thousand baseline value. It is essential to assess how the expensive, resource-intensive measures implemented by the Chinese authorities can contribute to the prevention and control of the 2019-nCoV infection, and how long they should be maintained. Under the most restrictive measures, the outbreak is expected to peak within two weeks (since 23 January 2020) with a significant low peak value. With travel restriction (no imported exposed individuals to Beijing), the number of infected individuals in seven days will decrease by 91.14% in Beijing, compared with the scenario of no travel restriction.",ead6fda7cdb2bb2469ff48365833bd63d0b7dd1a,comm_use_subset,True,True,2020-02-07
Investigation of three clusters of COVID-19 in Singapore: implications for surveillance and response measures,"Summary Background Three clusters of coronavirus disease 2019 (COVID-19) linked to a tour group from China, a company conference, and a church were identified in Singapore in February, 2020. Methods We gathered epidemiological and clinical data from individuals with confirmed COVID-19, via interviews and inpatient medical records, and we did field investigations to assess interactions and possible modes of transmission of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Open source reports were obtained for overseas cases. We reported the median (IQR) incubation period of SARS-CoV-2. Findings As of Feb 15, 2020, 36 cases of COVID-19 were linked epidemiologically to the first three clusters of circumscribed local transmission in Singapore. 425 close contacts were quarantined. Direct or prolonged close contact was reported among affected individuals, although indirect transmission (eg, via fomites and shared food) could not be excluded. The median incubation period of SARS-CoV-2 was 4 days (IQR 3–6). The serial interval between transmission pairs ranged between 3 days and 8 days. Interpretation SARS-CoV-2 is transmissible in community settings, and local clusters of COVID-19 are expected in countries with high travel volume from China before the lockdown of Wuhan and institution of travel restrictions. Enhanced surveillance and contact tracing is essential to minimise the risk of widespread transmission in the community. Funding None.",ff9b8ea0d7aeaf02cbe9943601c0d00ae0aefd93,custom_license,True,False,2020-03-17
Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"BACKGROUND: Isolation of cases and contact tracing is used to control outbreaks of infectious diseases, and has been used for coronavirus disease 2019 (COVID-19). Whether this strategy will achieve control depends on characteristics of both the pathogen and the response. Here we use a mathematical model to assess if isolation and contact tracing are able to control onwards transmission from imported cases of COVID-19. METHODS: We developed a stochastic transmission model, parameterised to the COVID-19 outbreak. We used the model to quantify the potential effectiveness of contact tracing and isolation of cases at controlling a severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-like pathogen. We considered scenarios that varied in the number of initial cases, the basic reproduction number (R(0)), the delay from symptom onset to isolation, the probability that contacts were traced, the proportion of transmission that occurred before symptom onset, and the proportion of subclinical infections. We assumed isolation prevented all further transmission in the model. Outbreaks were deemed controlled if transmission ended within 12 weeks or before 5000 cases in total. We measured the success of controlling outbreaks using isolation and contact tracing, and quantified the weekly maximum number of cases traced to measure feasibility of public health effort. FINDINGS: Simulated outbreaks starting with five initial cases, an R(0) of 1·5, and 0% transmission before symptom onset could be controlled even with low contact tracing probability; however, the probability of controlling an outbreak decreased with the number of initial cases, when R(0) was 2·5 or 3·5 and with more transmission before symptom onset. Across different initial numbers of cases, the majority of scenarios with an R(0) of 1·5 were controllable with less than 50% of contacts successfully traced. To control the majority of outbreaks, for R(0) of 2·5 more than 70% of contacts had to be traced, and for an R(0) of 3·5 more than 90% of contacts had to be traced. The delay between symptom onset and isolation had the largest role in determining whether an outbreak was controllable when R(0) was 1·5. For R(0) values of 2·5 or 3·5, if there were 40 initial cases, contact tracing and isolation were only potentially feasible when less than 1% of transmission occurred before symptom onset. INTERPRETATION: In most scenarios, highly effective contact tracing and case isolation is enough to control a new outbreak of COVID-19 within 3 months. The probability of control decreases with long delays from symptom onset to isolation, fewer cases ascertained by contact tracing, and increasing transmission before symptoms. This model can be modified to reflect updated transmission characteristics and more specific definitions of outbreak control to assess the potential success of local response efforts. FUNDING: Wellcome Trust, Global Challenges Research Fund, and Health Data Research UK.",0f782ff530afb913a3996a51fa2acb38c34d37f5; 43064e9a5b81ad1ac0743c818cda48383c246c95; a14b5655cb13ed64cb8cff7c806a7b58c858b8b7,noncomm_use_subset,True,True,2020-02-28
