index,title,text
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"What has happened in China shows that quarantine, social distancing, and isolation of infected populations can contain the epidemic. 1 This impact of the COVID-19 response in China is encouraging for the many countries where COVID-19 is beginning to spread. However, it is unclear whether other countries can implement the stringent measures China eventually adopted. Singapore and Hong Kong, both of which had severe acute respiratory syndrome (SARS) epidemics in 2002-03, provide hope and many lessons to other countries. In both places, COVID-19 has been managed well to date, despite early cases, by early government action and through social distancing measures taken by individuals."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"The course of an epidemic is defined by a series of key factors, some of which are poorly understood at present for COVID-19. The basic reproduction number (R 0 ), which defines the mean number of secondary cases generated by one primary case when the population is largely susceptible to infection, determines the overall number of people who are likely to be infected, or more precisely the area under the epidemic curve. For an epidemic to take hold, the value of R 0 must be greater than unity in value. A simple calculation gives the fraction likely to be infected without mitigation. This fraction is roughly 1-1/R 0 . With R 0 values for COVID-19 in China around 2·5 in the early stages of the epidemic, 2 we calculate that approximately 60% of the population would become infected. This is a very worst-case scenario for a number of reasons. We are uncertain about transmission in children, some communities are remote and unlikely to be exposed, voluntary social distancing by individuals and communities will have an impact, and mitigation efforts, such as the measures put in place in China, greatly reduce transmission. As an epidemic progresses, the effective reproduction number (R) declines until it falls below unity in value when the epidemic peaks and then decays, either due to the exhaustion of people susceptible to infection or the impact of control measures."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"So what is left at present for mitigation is voluntary plus mandated quarantine, stopping mass gatherings, closure of educational institutes or places of work where infection has been identified, and isolation of households, towns, or cities. Some of the lessons from analyses of influenza A apply for COVID-19, but there are also differences. Social distancing measures reduce the value of the effective reproduction number R. With an early epidemic value of R 0 of 2·5, social distancing would have to reduce transmission by about 60% or less, if the intrinsic transmission potential declines in the warm summer months in the northern hemisphere. This reduction is a big ask, but it did happen in China."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"School closure, a major pillar of the response to pandemic influenza A, 14 is unlikely to be effective given the apparent low rate of infection among children, although data are scarce. Avoiding large gatherings of people will reduce the number of super-spreading events; however, if prolonged contact is required for transmission, this measure might only reduce a small proportion of transmissions. Therefore, broader-scale social distancing is likely to be needed, as was put in place in China. This measure prevents transmission from symptomatic and non-symptomatic cases, hence flattening the epidemic and pushing the peak further into the future. Broader-scale social distancing provides time for the health services to treat cases and increase capacity, and, in the longer term, for vaccines and treatments to be developed. Containment could be targeted to particular areas, schools, or mass gatherings. This approach underway in northern Italy will provide valuable data on the effectiveness of such measures. The greater the reduction in transmission, the longer and flatter the epidemic curve (figure), with the risk of resurgence when interventions are lifted perhaps to mitigate economic impact."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,The key epidemiological issues that determine the impact of social distancing measures are what proportion of infected individuals have mild symptoms and whether these individuals will self-isolate and to what effectiveness; how quickly symptomatic individuals take to isolate themselves after the onset of symptoms; and the duration of any non-symptomatic infectious period before clear symptoms occur with the linked issue of how transmissible COVID-19 is during this phase.
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"Individual behaviour will be crucial to control the spread of COVID-19. Personal, rather than government action, in western democracies might be the most important issue. Early self-isolation, seeking medical advice remotely unless symptoms are severe, and social distancing are key. Government actions to ban mass gatherings are important, as are good diagnostic facilities and remotely accessed health advice, together with specialised treatment for people with severe disease. Isolating towns or even cities is not yet part of the UK Government action plan. 15 This plan is light on detail, given the early stages of the COVID-19 epidemic and the many uncertainties, but it outlines four phases of action entitled contain, delay, research, and mitigate. 15 The UK has just moved from contain to delay, which aims to flatten the epidemic and lower peak morbidity and mortality. If measures are relaxed after a few months to avoid severe economic impact, a further peak is likely to occur in the autumn (figure). Italy, South Korea, Japan, and Iran are at the mitigate phase and trying to provide the best care possible for a rapidly growing number of people with COVID-19."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"The known epidemiological characteristics of COVID-19 point to urgent priorities. Shortening the time from symptom onset to isolation is vital as it will reduce transmission and is likely to slow the epidemic (appendices 2, 3) However, strategies are also needed for reducing household transmission, supporting home treatment and diagnosis, and dealing with the economic consequences of absence from work. Peak demand for health services could still be high and the extent and duration of presymptomatic or asymptomatic transmission-if this turns out to be a feature of COVID-19 infection-will determine the success of this strategy. 16 Contact tracing is of high importance in the early stages to contain spread, and model-based estimates suggest, with an R 0 value of 2·5, that about 70% of contacts will have to be successfully traced to control early spread. 17 Analysis of individual contact patterns suggests that contact tracing can be a successful strategy in the early stages of an outbreak, but that the logistics of timely tracing on average 36 contacts per case will be challenging. 17 Super-spreading events are inevitable, and could overwhelm the contact tracing system, leading to the need for broader-scale social distancing interventions."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"Data from China, South Korea, Italy, and Iran suggest that the CFR increases sharply with age and is higher in people with COVID-19 and underlying comorbidities. 18 Targeted social distancing for these groups could be the most effective way to reduce morbidity and concomitant mortality. During the outbreak of Ebola virus disease in west Africa in 2014-16, deaths from other causes increased because of a saturated health-care system and deaths of health-care workers. 19 These events underline the importance of enhanced support for health-care infrastructure and effective procedures for protecting staff from infection."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"A baseline simulation with case isolation only (red); a simulation with social distancing in place throughout the epidemic, flattening the curve (green), and a simulation with more effective social distancing in place for a limited period only, typically followed by a resurgent epidemic when social distancing is halted (blue). These are not quantitative predictions but robust qualitative illustrations for a range of model choices."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"See Online for appendices 2, 3 R 0 of 2·5 or higher, reductions in transmission by social distancing would have to be large; and much of the changes in transmission of pandemic influenza in the summer of 2009 within Europe were thought to be due to school closures, but children are not thought to be driving transmission of COVID-19. Data from the southern hemisphere will assist in evaluating how much seasonality will influence COVID-19 transmission."
38395,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"Model-based predictions can help policy makers make the right decisions in a timely way, even with the uncertainties about COVID-19. Indicating what level of transmission reduction is required for social distancing interventions to mitigate the epidemic is a key activity (figure). However, it is easy to suggest a 60% reduction in transmission will do it or quarantining within 1 day from symptom onset will control transmission, but it is unclear what communication strategies or social distancing actions individuals and governments must put in place to achieve these desired outcomes. A degree of pragmatism will be needed for the implementation of social distancing and quarantine measures. Ongoing data collection and epidemiological analysis are therefore essential parts of assessing the impacts of mitigation strategies, alongside clinical research on how to best manage seriously ill patients with COVID-19."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"In December, 2019, several health facilities in the Chinese city of Wuhan (Hubei province) reported clusters of individuals with pneumonia 1 whose clinical presentations resembled the symptoms of severe acute respiratory syndrome coronavirus (SARS-CoV), which emerged in 2002 in the nearby Guangdong province and led to outbreaks worldwide. 2 On Jan 7, 2020, a novel strain of coronavirus, severe acute respiratory syndrome corona virus 2 (SARS-CoV-2), was isolated, confirming the circulation of a new respiratory illness, coronavirus disease 2019 (COVID- 19) , with evidence suggesting that the Huanan seafood wholesale market was the initial transmission site. 3 On Jan 1, 2020, the market was closed for environmental sanitation and disinfection to prevent further transmission. 4 Cases of COVID-19 have since been reported in health-care workers 3 and family clusters in China, 5 with 67 794 cases and 3805 deaths confirmed in Hubei province as of March 15, 2020. 6 Older individuals (aged >60 years) and people with chronic underlying health conditions are particularly susceptible to severe disease. 5 Rapid spread of the virus compelled the Chinese Government to restrict movement in affected cities, with the cessation of public transport 7 and cancellation of flights. 8 Despite extensive efforts to prevent onward spread, 143 countries and territories outside of mainland China have now reported imported cases. 6 Internationally, ongoing local transmission of SARS-CoV-2 has been confirmed in 81 countries and territories. 6 In Singapore, 243 individuals have tested positive for SARS-CoV-2, 121 have been hospitalised and are stable, 13 are in a critical condition, and 109 have been discharged at the time of writing. 9 The first case in Singapore was identified on Jan 23, 2020, and was imported from China; 10 a further 68 cases were imported, with the remaining 175 cases most likely the result of transmission within Singapore. 11 All imported cases were travellers who had returned from Wuhan before Feb 4, 2020, with transmission to close contacts recorded within families at a church and shop in three small transmission clusters. 11 As of March 16, 2020, inpatients with COVID-19 in Singapore are isolated at the hospital they present to or at the National Centre for Infectious Diseases, a specialised facility designed to facilitate infectious disease outbreak response. 10 A government-wide taskforce has been established to increase surveillance at borders and prepare the public in terms of awareness and education. 10 The Ministry of Health Singapore has implemented contact tracing efforts to identify potential cases among people travelling with, or in close proximity to, individuals with COVID-19. 12 Despite these efforts and nationwide precautionary measures, including the dispensing of masks to households and public hospital emergency departments being on high alert for an outbreak response, the number of suspected and imported cases in Singapore is expected to increase due to the high volume of incoming travellers. 10 Preliminary estimates indicate that the ascertainment rate in Wuhan is 5•1% (95% CI 4•8-5•5); 13 however, high levels of under-reporting and misdiagnosis due to difficulties in identifying cases make it challenging for policy makers to prepare a large-scale response. Consequently, following the recom mendations made by Wu and colleagues, 14 modelling studies are needed to estimate the potential impact of interventions"
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"This study is the first to investigate the use of isolation for individuals with COVID-19 and quarantine of family members, school closures, and workplace distancing as interventions for the immediate control of COVID-19 in the event of secondary local transmission using a simulation model. We found that a combined approach (incorporating quarantine, school closures, and workplace distancing) could prevent a national outbreak at low levels of infectivity and reduce the number of total infections considerably at higher levels of infectivity. Such control measures should be deployed in countries outside of China with evidence of imported cases and evidence of local transmission."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"We used FluTE, 15 an agent-based influenza epidemic simulation model, which accounts for demography, host movement, and social contact rates in workplaces, schools, and homes to estimate the likelihood of human-to-human transmission of SARS-CoV-2 should local containment fail. The FluTE simulation model requires a synthetic population to build the contact and transmission network. Therefore, we used the geographical, demographic, and epidemiological model of Singapore (hereafter referred to as GeoDEMOS-R, where R represents respiratory illness), 16 a modelling framework that aims to recreate a synthetic but realistic representation of the Singaporean population at the household and individual level. We generated the synthetic population using national 2010 census data 17, 18 to fit multiple attributes of the population at the household and individual level. The generated households contained demographic characteristics, such as age, marital status, religion, and ethnicity, of household members. Individuals were then allocated to workplaces or educational facilities on the basis of local transportation data and home addresses according to 2010 census data. 19 The contact behaviour of individuals in the area of their home (ie, between family members and their local community; defined as the home community), workplace, and school, where applicable, were recorded with potential transmission events as a function of infectivity. We ran the models for 80 days to investigate the early stages of an epidemic and seeded 100 local cases randomly among the resident population at 0 days, representing a few generations of local transmission at the time of scenario implementation (ie, when contact tracing has failed to identify cases within the community and unknown local transmission has started). A full description of the model is available in the appendix (pp 1-5)."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"For the baseline scenario (ie, no interventions), we ran 1000 epidemic simulations to account for the stochasticity in infection contact networks and to calculate CIs across time. Four intervention scenarios were proposed for implementation after failure of local containment, following policy options currently being assessed by the Singaporean Ministry of Health, as standard interventions for respiratory virus control: isolation of infected individuals and quarantine of their family members (hereafter referred to as quarantine); quarantine plus immediate school closure for 2 weeks; quarantine plus immediate workplace distancing, in which 50% of the workforce is encouraged to work from home for 2 weeks; and a combination of quarantine, immediate school closure, and workplace distancing (hereafter referred to as the combined intervention). Quarantine of infected individuals is expected to occur 1 day after symptom onset in a health-care facility that is assumed to have 3000 beds at maximum capacity (during the early stage of the outbreak) and is fully equipped to handle full quarantine measures (ie, negative pressure isolation rooms, full personal protective equipment use by staff) so that the individual is unable to transmit SARS-CoV-2 to other inpatients. At full capacity, the remaining individuals are isolated at home after receiving treatment. Family members of infected individuals are quarantined at home for 14 days and thus are unable to attend work or school or infect the wider community at their residential address. However, transmission within families is possible as a result of the presence of an isolated and infected individual. Each of these intervention scenarios had 1000 simulations in which we additionally recorded the location of infection as the home community, workplace, or school (appendix pp 3-4)."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"For the baseline scenario, when R 0 was 1·5, the median cumulative number of infections on day 80 was 279 000 (IQR 245 000-320 000; figure 1, table), which corresponds to 7•4% (IQR 6•5-8•5) of the population. For the quarantine intervention, the median cumulative number of infections at day 80 was reduced to 15 000 (800-30 000; table; appendix p 9), which is a 94•8% decrease (90·2-99·7) in the number of infected individuals compared with the baseline scenario. School closure and workplace distancing reduced the median cumulative number of infections on day 80 to 10 000 (200-28 000) and 4000 (200-23 000), respectively (table; appendix p 9). The combined inter vention decreased the median cumulative infection count on day 80 to 1800 (200-23 000; table; appendix p 9), representing a 99•3% (IQR 92·6-99·9) reduction from the baseline scenario. The corresponding maximum number of daily infections from day 0 to day 80 was 12 400 (IQR 11 700-12 900) for the baseline scenario, 600 (0-1400) for the quarantine scenario, 500 (0-1300) for the school-closure scenario, 300 (0-900) for the workplacedistancing scenario, and 120 (0-900) for the combined intervention (figure 1; appendix p 9)."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"When R 0 was 2·0, the proportion of the Singaporean population infected under the baseline scenario increa sed to 19•3% (IQR 17•8-20•6), with a median cumulative number of infections on day 80 of 727 000 (IQR 670 000-776 000; figure 1, table). On day 80, quarantine resulted in a cumulative median of 130 000 cases (38 000-244 000), school closure 97 000 cases (14 000-219 000), workplace distancing 67 000 cases (11 000-145 000), and the combined intervention 50 000 cases (2000-143 000; figure 2, table). The maximum number of daily infections was 27 800 (IQR 27 300-28 000) for the baseline scenario, 11 000 (4100-18 600) for the quarantine scenario, 8400 (1900-17 000) for the schoolclosure scenario, 6100 (1500-12 000) for the workplacedistancing scenario, and 4900 (100-11 700) for the combined intervention (figures 1, 2). The combined approach resulted in the largest reduction in cases from baseline (93·0% reduction [IQR 81·5-99·7]). "
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"For the baseline scenario, when R 0 was 2·5, 32% (IQR 30•9-33•1) of the Singaporean population were infected, with a cumulative median of 1 207 000 cases (IQR 1 164 000-1 249 000) on day 80 ( figure 1, table) . At this level of trans mission, quarantine resulted in a median of 520 000 cases (268 000-754 000), school closure 466 000 cases (175 000-728 000), workplace distancing 320 000 cases (116 000-558 000), and the combined inter vention 258 000 cases (65 000-508 000; table; appendix p 10). The maximum number of daily infections was 42 800 (IQR 41 400-43 500) for the baseline scenario, 37 900 (25 900-41 800) for the quarantine scena rio, 36 400 (18 100-41 400) for the schoolclosure scenario, 29 800 (12 500-40 500) for the workplace-distancing scenario, and 25 200 (7700-39 200) for the combined intervention (figure 1; appendix p 10). Com pared with baseline, the combined approach resulted in the greatest reduction in cases (78·2%"
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"scenarios: an additional 97 000 (IQR 31 200-151 000), 64 800 (10 500-110 000), and 51 000 cases (1500-107 000), respectively, when R 0 was 1·5 (appendix p 12). When R 0 was 2·0, assuming an asymptomatic proportion of 22·7%, an additional 381 000 cases (IQR 250 000-474 000) were observed for the quarantine scenario, 400 000 cases (275 000-509 000) for the school-closure scenario, 316 000 cases (175 000-433 000) for the workplacedistancing scenario, and 294 000 cases (162 000-430 000) for the combined interventions scenario (appendix p 13). When R 0 was 2·5, an additional 577 000 cases (IQR 382 000-777 000), 557 000 cases (372 000-785000), 567 000 cases (379 000-775 000), and 599 000 cases (394 000-804 000) were observed for the quarantine, school-closure, workplace-distancing, and combined intervention scenarios, respectively (appendix p 14). The medians of the number of infections and location of infection for the 22·7% asymptomatic fraction is presented in the appendix (p 7). The median number of infections and location of infection for the higher theoretical asymptomatic proportions are presented in the appendix (p 8). At higher asymptomatic proportions of 30·0%, 40·0%, and 50·0%, further increases were observed (appendix pp 8, [15] [16] [17] [18] [19] . We only ran the analysis at higher asymptomatic rates at the lower level of infectivity (R 0 =1·5), because we observed substantial increases in the number of cases observed, reflecting poor case control that would otherwise be exacerbated and lead to containment failure at higher infectivity. When R 0 was 1·5, interventions caused substantial reductions in the number of infections at asymptomatic fractions of 7·5% and 22·7%. For quarantine, by comparison with the number of cases observed for the 7·5% asymptomatic proportion assumption when R 0 was 1·5, the median number of cases increased by 172 000 (IQR 113 000-221 000) for a 30·0% asymptomatic proportion. This number increased to 253 000 (209 000-294 000) for a 40·0% asymptomatic fraction, and to 314 000 (276 000-343 000) for a 50·0% asymptomatic fraction (appendix pp [15] [16] [17] . At an asymptomatic proportion of 30·0%, increases compared with a 7·5% asymptomatic proportion of 172 000 (IQR 104 000-221 000), 124 000 (53 100-170 000), and 114 000 cases (36 300-172 000) were observed for school closure, workplace distancing, and the combined interventions, respectively (appendix pp [15] [16] [17] . Increases for school closure, workplace distancing, and combined inter ventions were 253 000 (IQR 206 000-287 000), 203 000 "
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"Concerns about COVID-19 becoming a global epidemic are increasing on the basis of previous epidemics, such as SARS-CoV, Middle East respiratory syndrome coronavirus (MERS-CoV), and pandemic influenza. The introduction of cases into new countries, regions and cities is likely to continue in areas where local establishment could form, depending on the ongoing level of control measures. In the event that local containment is unsuccessful, our findings suggest that national outbreak control is feasible provided that R 0 is low (≤1•5), with a combination of the proposed inter vention measures (quarantine, school closure, and workplace distancing) being most effective. Under this scenario (R 0 =1·5), workplace distancing reduced the median number of cases from 279 000 (IQR 245 000-320 000) to 4000 (200-23 000), as a result of the high employment rates (around 98%) among individuals of working age in Singapore. 25 This observation is consistent with the conclusions of a review of 15 studies that found a median reduction of 23% (range 12-82) in the cumulative influenza A H1N1 attack rate with workplace distancing alone. 26 The implementation of such a control measure, however, is likely to have an acute societal economic effect on individuals who must work from home or take leave, especially if reimbursement is not possible. Thus, decision making becomes a function of risk as to whether the imported cases have or will infect the local population and cause a local outbreak. An R 0 value of 1·5 is not consistent with the evidence from China, 14 and thus prevention of community transmission might not be possible using interventions that would be widely supported by the population. At the start of the outbreak, the risk of repeated importation of SARS-CoV-2 into Singapore was deemed to be considerable given that around 3•4 million people travel from Wuhan to Singapore annually. 27 Furthermore, the start of the epidemic coincided with the 2020 Chinese Lunar New Year holiday, with the expectation that the number of individuals arriving from China would be similar to that for the 2018 celebrations (around 800 000 tourists from China). 27 The high influx of incoming travellers exacerbated the risk of local disease establishment, bringing at least 18 initial confirmed imported cases into Singapore before Feb 4, 2020, when the first four local transmission cases were confirmed. 11 These four cases had contact with at least two infected tourists at a shop, who were identified through intensive contact tracing efforts. Although travel is now reduced, at least 175 subsequent locally-acquired infections have been reported at the time of writing across a diverse range of residential and commercial sites despite efforts by the Singaporean Government to quarantine and isolate infected individuals. On March 16, 2020, 11 of the 17 confirmed cases were imported with travel histories including the UK, Indonesia, Portugal, Spain, the USA, France, Germany, Switzerland, and Belgium. 11 On March 17, 2020, a further 17 of 23 cases were reported to be imported. 11 With the risk of disease establishment remaining high from the continued importation of cases, workplace distancing and school closure remain as critical interventions that can avert a significant number of cases."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"We found that these two interventions, when used in combination with quarantine, would be highly effective at low infection rates (ie, R 0 of 1·5), with median of 10 000 cases (IQR 200-28 000) observed for school closures and 4000 cases (200-23 000) for workplace distancing compared with 279 000 cases (245 000-320 000) at the baseline. At the highest level of infectivity (R 0 =2·5), substantial reductions were observed with a median of 466 000 cases (IQR 175 000-728 000) observed when school closure was used and 320 000 (116 000-558 000) for workplace distancing compared with 1 207 000 cases (1 164 000-1 249 000) at baseline. However, if the preventive effect of these interventions reduces considerably due to higher asymptomatic proportions, more pressure will be placed on the quarantining and treatment of infected individuals, which could become unfeasible when the number of infected individuals exceeds the capacity of health-care facilities."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"Scale-up of ongoing surveillance programmes and rigorous contract tracing 12, 28 are thus required to assist in the maintenance of a low number of unidentified infections at this time, with school closure and workplace distancing being potentially effective strategies for deployment nationwide should local transmission, with multiple transmission events recorded between individuals in the resident population, begin. Our simulation model, which examined hypothetical infection spread with 100 unidentified Singaporean cases as a seed population, showed that for the baseline scenario (ie, no control interventions) by day 80, when R 0 was 1·5, around 279 000 individuals would be infected, when R 0 was 2·0, around 727 000 individuals would be infected, and when R 0 was 2·5, around 1 207 000 individuals would be infected. In the event that suppression of transmission through quarantine is unsuccessful and local transmission begins, which has currently been observed in other countries on a small scale, 29, 30 policy makers in Singapore should deploy alternate measures, such as school closure and workplace distancing, in a timely manner. School closure has been used in the past in Singapore to limit the spread of hand, foot, and mouth disease, and was associated with a decrease of up to 53% in secondary cases, 31 probably because children generally have high contact rates with their peers in the school environment. Given this historical experience, a similar programme for COVID-19 could be established reasonably quickly. However, at present, data on the susceptibility of children to SARS-CoV-2 infection, the number of infected children in Singapore, and the probability of children becoming symptomatic are limited, making school closure less desirable than workplace distancing."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"The continually high percentage contribution of workrelated infections despite work distancing being effective suggests that the workplace is a key infection site in Singapore, whereby reductions in workplace transmission averts cases at all other sites. The effects of school closure and quarantine were comparable, since the displacement of students to the home community will then rely on quarantine as a measure of preventing infection. However, asymptomatic cases, assumed to account for 7•5% of the infected population, would continue to contribute to transmission, and the identification of these individuals presents a challenge."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"Regardless of the proportion of individuals in the population with asymptomatic infection, all the proposed interventions should be used in addition to other measures, such as rapid diagnosis and appropriate case management, if local containment fails. Current government-led outbreak control measures will only be successful with public cooperation through exercising good hygiene, infection prevention in shared spaces, and adequate education to understand when symptoms might be indicative of a potential SARS-CoV-2 infection. Public complicity is particularly crucial for older individuals (>60 years), individuals who are immunocompromised, and people with comorbidities who are at high risk of severe complications. 5 During the 2003 SARS outbreak, 238 probable SARS cases were reported and 33 individuals died in Singapore, with the highest proportion of deaths (45%) reported among people aged 65 years and older. 32 The same observation is thus expected for COVID-19 should local transmission occur since the median age of infection in our models was 37 years (IQR 26-49), with comparatively few children becoming infected because of school closure and awareness among parents to quarantine children with fever. Singapore has one of the highest employment rates among older individuals (aged ≥65 years) of all countries within the Organisation for Economic Co-operation and Development (OECD) 33 and a culture of eating at socalled hawker centres (ie, food courts), with around 75% of people visiting a hawker centre at least once a week. 34 Consequently, many older people are expected to be exposed to infection at work or within their home communities, which could be mitigated in part by implementation of workplace distancing and, if possible, incentivisation to remain at home and practise workplace distancing, specifically for older individuals."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"At present, the quarantining of family and close contacts of confirmed cases is crucial, as shown by the substantial increase in infection rates among individuals who shared living spaces and bathrooms during the 2009 H1N1 influenza pandemic in China, despite the regular disinfection of these areas. 35 The protocols in place at present, including the use of specialist ambulances, negative pressure isolation rooms, and ultraviolet disinfection, will assist in isolating the infection and preventing transmission events at health-care facilities, as was seen during the 2003 SARS outbreak. 21 Since at least 15 medical staff in Wuhan have contracted the virus, 3 Singapore has provided full personal protective equipment for health-care workers; however, the results of our study suggest that community transmission will substantially contribute to transmission should local containment fail despite these measures. The main control measures at this time are surveillance, standard testing procedures, 36 and quarantine of individuals who are confirmed positive for the virus. Such measures have been used in the past for suspected cases of MERS-CoV, which has a 34•4% casefatality rate, 37 with no cases of MERS-CoV reported in Singapore to date, and for Zika virus, which established locally in 2016, with only ten cases reported in 2019. 38 Such successes in preventing local outbreaks are attributed to robust disease surveillance in Singapore. Nevertheless, dengue outbreaks are ongoing in Singapore, 39 which highlights the difficulties in disease control that are in part due to undocumented spread and individuals who are asymptomatic; these issues are likely to affect the control of the ongoing COVID-19 epidemic since many imported cases worldwide have been asymptomatic on entry to countries. 9 The implementation of school closure and workplace distancing can therefore be considered as a potential secondary control response in the event of infection quarantine failure and the establishment of community transmission. increasingly important, with a need to develop vaccines and existing drug therapies."
9833,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study,"Pandemic planning is crucial at the early stages to avert a nationwide outbreak. In this study, we investigated the use of interventions that aim to restrict contact between individuals at important mixing sites: schools, workplaces, and at home. We found that, especially for lower infection scenarios (R 0 of 1·5), a combined approach comprising quarantine (for infected individuals and their families), school closure, and workplace distancing is effective and could prevent 99·3% of infections (IQR 92•6-99•9) when compared with the baseline scenario. At higher infectivity scenarios, outbreak prevention becomes considerably more challenging because although effective, transmission events still occur: for the combined approach scenario, a median of 50 000 cases were estimated at R 0 of 2·0 and 258 000 cases at R 0 of 2·5. These combined interventions should therefore be implemented rapidly upon confirmation of second-generation local transmission occurring within the resident population to suppress increases in the national R 0 . At higher asymptomatic rates, public education and case management become"
22559,"Epidemiology, causes, clinical manifestation and diagnosis, prevention and control of coronavirus disease (COVID-19) during the early outbreak period: a scoping review","Prevention and control strategies and methods are reported at three levels: national level, case-related population level, and general population level. At the national level, the National Health Commission of the People's Republic of China issued the ""No.1 announcement"" on 20 January 2020, which officially included the COVID-19 into the management of class B legal infectious diseases, and allowed for class A infectious disease preventive and control measures to be implemented [45] . Under this policy, medical institutes can adopt isolation treatment and observation protocols to prevent and control the spread of the COVID-19. On 22 January 2020, the National Health Commission published national guidelines for the prevention and control of COVID-19 for medical institutes to prevent nosocomial infection [46] . On 28 January 2020, the National Health Commission issued protocols for rapid prevention and control measures in order to effectively contain the spread of the epidemic through a ""big isolation and big disinfection"" policy during the Chinese Spring Festival [47] . National-level strategies have also been issued with targeted measures for rural areas (issued on 28 January 2020) and the elderly population (issued on 31 January 2020) [48, 49] . Several public health measures that may prevent or slow down the transmission of the COVID-19 were introduced; these include case isolation, identification and follow-up of contacts, environmental disinfection, and use of personal protective equipment [50] ."
22559,"Epidemiology, causes, clinical manifestation and diagnosis, prevention and control of coronavirus disease (COVID-19) during the early outbreak period: a scoping review","To date, no specific antiviral treatment has been confirmed to be effective against COVID-19. Regarding patients infected with COVID-19, it has been recommended to apply appropriate symptomatic treatment and supportive care [3, 16] . There are six clinical trials registered in both the International Clinical Trials Registry platform and the Chinese Clinical Trial Registry to evaluate the efficacy or safety of targeted medicine in the treatment or prognosis of COVID-19 (Additional file 2) [51, 52] . Regarding infected patients with COVID-19, it has been recommended to apply appropriate symptomatic treatment and supportive care [3, 16] . Studies have also explored the prevention of nosocomial infection and psychological health issues associated with COVID-19. A series of measures have been suggested to reduce nosocomial infection, including knowledge training for prevention and control, isolation, disinfection, classified protections at different degrees in infection areas, and protection of confirmed cases [18, 50, 53] . Concerning psychological health, some suggested psychological intervention for confirmed cases, suspected cases, and medical staff [18, 54] . For the general population, at this moment there is no vaccine preventing COVID-19. The best prevention is to avoid being exposed to the virus [55] . Airborne precautions and other protective measures have been discussed and proposed for prevention. Infection preventive and control (IPC) measures that may reduce the risk of exposure include the following: use of face masks; covering coughs and sneezes with tissues that are then safely disposed of (or, if no tissues are available, use a flexed elbow to cover the cough or sneeze); regular hand washing with soap or disinfection with hand sanitizer containing at least 60% alcohol (if soap and water are not available); avoidance of contact with infected people and maintaining an appropriate distance as much as possible; and refraining from touching eyes, nose, and mouth with unwashed hands [3] ."
22559,"Epidemiology, causes, clinical manifestation and diagnosis, prevention and control of coronavirus disease (COVID-19) during the early outbreak period: a scoping review","The WHO also issued detailed guidelines on the use of face masks in the community, during care at home, and in the health care settings of COVID-19 [56] . In this document, health care workers are recommended to use particulate respirators such as those certified N95 or FFP2 when performing aerosol-generating procedures and to use medical masks while providing any care to suspected or confirmed cases. According to this guideline, individuals with respiratory symptoms are advised to use medical masks both in health care and home care settings properly following the infection prevention guidelines. According to this guideline, an individual without respiratory symptoms is not required to wear a medical mask when in public. Proper use and disposal of masks is important to avoid any increase in risk of transmission [56] ."
22559,"Epidemiology, causes, clinical manifestation and diagnosis, prevention and control of coronavirus disease (COVID-19) during the early outbreak period: a scoping review","In addition to articles published in research journals, the China CDC published a guideline to raise awareness of the prevention and control of COVID-19 among the general population. The key messages of the guideline include causes, how to choose and wear face masks, proper hand washing habits, preventive measures at different locations (e.g., at home, on public transportation, and in public space), disinfection methods, and medical observation at home [57] . In addition to scientific knowledge on ways to handle the COVID-19 outbreak, the guideline also suggests ways to eliminate panic among the general population [57] ."
